dataset,seed,method,ridge_alpha,graph_min_weight,graph_weight_power,graph_self_weight,mae,rmse,node_rmse_mean,node_rmse_max
ETTh1,1,STCG-v1 Weighted Ridge,0.1,0.03,2.0,1.0,0.26226558138753847,0.4085518315872012,0.3801289053725868,0.5554922210468576
ETTh1,1,DynVAR-Lasso Weighted Ridge,0.1,0.03,4.0,1.0,0.2622560111325623,0.40854696224992587,0.38012347657150863,0.5554811354613248
ETTh1,1,STCG-v1 Weighted Ridge,0.1,0.03,4.0,1.0,0.2622560111325623,0.40854696224992587,0.38012347657150863,0.5554811354613248
ETTh1,1,DynVAR-Lasso Weighted Ridge,0.1,0.1,0.5,1.0,0.26226875500050845,0.4085531648257905,0.38013050412148675,0.5554963514490842
ETTh1,1,STCG-v1 Weighted Ridge,0.1,0.1,0.5,1.0,0.26226875500050845,0.4085531648257905,0.38013050412148675,0.5554963514490842
ETTh1,1,DynVAR-Lasso Weighted Ridge,0.1,0.1,1.0,1.0,0.2622681569430497,0.4085528735555711,0.3801301757455291,0.5554954982240173
ETTh1,1,STCG-v1 Weighted Ridge,0.1,0.1,1.0,1.0,0.2622681569430497,0.4085528735555711,0.3801301757455291,0.5554954982240173
ETTh1,1,DynVAR-Lasso Weighted Ridge,0.1,0.1,2.0,1.0,0.26226651587449634,0.4085520212831734,0.38012923207305865,0.5554932806298146
ETTh1,1,STCG-v1 Weighted Ridge,0.1,0.1,2.0,1.0,0.26226651587449634,0.4085520212831734,0.38012923207305865,0.5554932806298146
ETTh1,1,DynVAR-Lasso Weighted Ridge,0.1,0.1,4.0,1.0,0.26226293985174126,0.4085500367726189,0.38012708841307274,0.5554880727637342
ETTh1,1,STCG-v1 Weighted Ridge,0.1,0.1,4.0,1.0,0.26226293985174126,0.4085500367726189,0.38012708841307274,0.5554880727637342
ETTh1,1,DynVAR-Lasso Weighted Ridge,0.1,0.3,0.5,1.0,0.2622688848589545,0.40855322638713104,0.3801305741753237,0.5554965383596476
ETTh1,1,STCG-v1 Weighted Ridge,0.1,0.3,0.5,1.0,0.2622688848589545,0.40855322638713104,0.3801305741753237,0.5554965383596476
ETTh1,1,DynVAR-Lasso Weighted Ridge,0.1,0.3,1.0,1.0,0.26226853550117096,0.40855303623613004,0.3801303676822864,0.5554960042040542
ETTh1,1,STCG-v1 Weighted Ridge,0.1,0.3,1.0,1.0,0.26226853550117096,0.40855303623613004,0.3801303676822864,0.5554960042040542
ETTh1,1,DynVAR-Lasso Weighted Ridge,0.1,0.3,2.0,1.0,0.2622678650703577,0.40855264976717964,0.3801299557966952,0.5554949394076385
ETTh1,1,STCG-v1 Weighted Ridge,0.1,0.3,2.0,1.0,0.2622678650703577,0.40855264976717964,0.3801299557966952,0.5554949394076385
ETTh1,1,DynVAR-Lasso Weighted Ridge,0.1,0.3,4.0,1.0,0.2622670307293421,0.4085521001444573,0.3801293883504421,0.5554932585256122
ETTh1,1,STCG-v1 Weighted Ridge,0.1,0.3,4.0,1.0,0.2622670307293421,0.4085521001444573,0.3801293883504421,0.5554932585256122
ETTh1,1,DynVAR-Lasso Weighted Ridge,0.1,0.6,0.5,1.0,0.26226904383340033,0.4085533085952659,0.38013066485529834,0.555496776794136
ETTh1,1,STCG-v1 Weighted Ridge,0.1,0.6,0.5,1.0,0.26226904383340033,0.4085533085952659,0.38013066485529834,0.555496776794136
ETTh1,1,DynVAR-Lasso Weighted Ridge,0.1,0.6,1.0,1.0,0.26226890280861204,0.4085532267568157,0.3801305778905712,0.555496541788449
ETTh1,1,STCG-v1 Weighted Ridge,0.1,0.6,1.0,1.0,0.26226890280861204,0.4085532267568157,0.3801305778905712,0.555496541788449
ETTh1,1,DynVAR-Lasso Weighted Ridge,0.1,0.6,2.0,1.0,0.2622687002902742,0.40855309956321173,0.38013044568321586,0.5554961619486405
ETTh1,1,STCG-v1 Weighted Ridge,0.1,0.6,2.0,1.0,0.2622687002902742,0.40855309956321173,0.38013044568321586,0.5554961619486405
ETTh1,1,DynVAR-Lasso Weighted Ridge,0.1,0.6,4.0,1.0,0.2622685130542112,0.4085529612555449,0.3801303082238038,0.5554956890280962
ETTh1,1,STCG-v1 Weighted Ridge,0.1,0.6,4.0,1.0,0.2622685130542112,0.4085529612555449,0.3801303082238038,0.5554956890280962
ETTh1,1,Dense Ridge,0.3,,,,0.26226895140431983,0.40855014404967893,0.3801285697543682,0.5554864392724044
ETTh1,1,DynVAR-Lasso Weighted Ridge,0.3,0.01,0.5,1.0,0.262267449121762,0.40854939389191774,0.38012772684089696,0.5554841946593759
ETTh1,1,STCG-v1 Weighted Ridge,0.3,0.01,0.5,1.0,0.262267449121762,0.40854939389191774,0.38012772684089696,0.5554841946593759
ETTh1,1,DynVAR-Lasso Weighted Ridge,0.3,0.01,1.0,1.0,0.26226531304205614,0.40854854180065453,0.3801266797567876,0.5554812096957694
ETTh1,1,STCG-v1 Weighted Ridge,0.3,0.01,1.0,1.0,0.26226531304205614,0.40854854180065453,0.3801266797567876,0.5554812096957694
ETTh1,1,DynVAR-Lasso Weighted Ridge,0.3,0.01,2.0,1.0,0.2622583939445345,0.4085471635571217,0.38012420858628115,0.5554719848671416
ETTh1,1,STCG-v1 Weighted Ridge,0.3,0.01,2.0,1.0,0.2622583939445345,0.4085471635571217,0.38012420858628115,0.5554719848671416
ETTh1,1,DynVAR-Lasso Weighted Ridge,0.3,0.01,4.0,1.0,0.2622217532812015,0.4085349343712178,0.3801068754392568,0.5554369769856475
ETTh1,1,STCG-v1 Weighted Ridge,0.3,0.01,4.0,1.0,0.2622217532812015,0.4085349343712178,0.3801068754392568,0.5554369769856475
ETTh1,1,DynVAR-Lasso Weighted Ridge,0.3,0.03,0.5,1.0,0.26226749283127543,0.4085494112309708,0.3801277481073812,0.5554842555695276
ETTh1,1,STCG-v1 Weighted Ridge,0.3,0.03,0.5,1.0,0.26226749283127543,0.4085494112309708,0.3801277481073812,0.5554842555695276
ETTh1,1,DynVAR-Lasso Weighted Ridge,0.3,0.03,1.0,1.0,0.2622654507274354,0.4085485441847679,0.3801267096720344,0.5554814051758807
ETTh1,1,STCG-v1 Weighted Ridge,0.3,0.03,1.0,1.0,0.2622654507274354,0.4085485441847679,0.3801267096720344,0.5554814051758807
ETTh1,1,DynVAR-Lasso Weighted Ridge,0.3,0.03,2.0,1.0,0.26225883965451546,0.40854598302926703,0.3801234702965072,0.5554730428363117
ETTh1,1,STCG-v1 Weighted Ridge,0.3,0.03,2.0,1.0,0.26225883965451546,0.40854598302926703,0.3801234702965072,0.5554730428363117
ETTh1,1,DynVAR-Lasso Weighted Ridge,0.3,0.03,4.0,1.0,0.26223361443966603,0.4085344545559071,0.38010991335616773,0.5554465224292173
ETTh1,1,STCG-v1 Weighted Ridge,0.3,0.03,4.0,1.0,0.26223361443966603,0.4085344545559071,0.38010991335616773,0.5554465224292173
ETTh1,1,DynVAR-Lasso Weighted Ridge,0.3,0.1,0.5,1.0,0.26226763990633684,0.4085494730199906,0.3801278222239887,0.5554844617465741
ETTh1,1,STCG-v1 Weighted Ridge,0.3,0.1,0.5,1.0,0.26226763990633684,0.4085494730199906,0.3801278222239887,0.5554844617465741
ETTh1,1,DynVAR-Lasso Weighted Ridge,0.3,0.1,1.0,1.0,0.2622659224747849,0.40854865376411037,0.38012688477834716,0.5554820329357362
ETTh1,1,STCG-v1 Weighted Ridge,0.3,0.1,1.0,1.0,0.2622659224747849,0.40854865376411037,0.38012688477834716,0.5554820329357362
ETTh1,1,DynVAR-Lasso Weighted Ridge,0.3,0.1,2.0,1.0,0.2622612616643198,0.4085463067346998,0.3801242380251849,0.5554758707590761
ETTh1,1,STCG-v1 Weighted Ridge,0.3,0.1,2.0,1.0,0.2622612616643198,0.4085463067346998,0.3801242380251849,0.5554758707590761
ETTh1,1,DynVAR-Lasso Weighted Ridge,0.3,0.1,4.0,1.0,0.26225129398509844,0.40854099062467397,0.380118380173252,0.5554620889499872
ETTh1,1,STCG-v1 Weighted Ridge,0.3,0.1,4.0,1.0,0.26225129398509844,0.40854099062467397,0.380118380173252,0.5554620889499872
ETTh1,1,DynVAR-Lasso Weighted Ridge,0.3,0.3,0.5,1.0,0.2622680145170878,0.4085496475174414,0.38012802350858577,0.5554849978054672
ETTh1,1,STCG-v1 Weighted Ridge,0.3,0.3,0.5,1.0,0.2622680145170878,0.4085496475174414,0.38012802350858577,0.5554849978054672
ETTh1,1,DynVAR-Lasso Weighted Ridge,0.3,0.3,1.0,1.0,0.2622670059096256,0.40854910400266414,0.38012742769319546,0.555483467311426
ETTh1,1,STCG-v1 Weighted Ridge,0.3,0.3,1.0,1.0,0.2622670059096256,0.40854910400266414,0.38012742769319546,0.555483467311426
ETTh1,1,DynVAR-Lasso Weighted Ridge,0.3,0.3,2.0,1.0,0.2622650724875725,0.4085480044198105,0.38012624513192844,0.555480445002429
ETTh1,1,STCG-v1 Weighted Ridge,0.3,0.3,2.0,1.0,0.2622650724875725,0.4085480044198105,0.38012624513192844,0.555480445002429
ETTh1,1,DynVAR-Lasso Weighted Ridge,0.3,0.3,4.0,1.0,0.26226266673252513,0.4085464518344077,0.3801246302355269,0.5554757219814096
ETTh1,1,STCG-v1 Weighted Ridge,0.3,0.3,4.0,1.0,0.26226266673252513,0.4085464518344077,0.3801246302355269,0.5554757219814096
ETTh1,1,DynVAR-Lasso Weighted Ridge,0.3,0.6,0.5,1.0,0.26226847347181836,0.40854988301554207,0.38012828582252556,0.5554856842768787
ETTh1,1,STCG-v1 Weighted Ridge,0.3,0.6,0.5,1.0,0.26226847347181836,0.40854988301554207,0.38012828582252556,0.5554856842768787
ETTh1,1,DynVAR-Lasso Weighted Ridge,0.3,0.6,1.0,1.0,0.2622680657755579,0.4085496468768306,0.38012803319879385,0.5554850064947816
ETTh1,1,STCG-v1 Weighted Ridge,0.3,0.6,1.0,1.0,0.2622680657755579,0.4085496468768306,0.38012803319879385,0.5554850064947816
ETTh1,1,DynVAR-Lasso Weighted Ridge,0.3,0.6,2.0,1.0,0.2622674787908876,0.4085492798570625,0.3801276495507336,0.5554839132519019
ETTh1,1,STCG-v1 Weighted Ridge,0.3,0.6,2.0,1.0,0.2622674787908876,0.4085492798570625,0.3801276495507336,0.5554839132519019
ETTh1,1,DynVAR-Lasso Weighted Ridge,0.3,0.6,4.0,1.0,0.2622669405247833,0.4085488814593774,0.38012725202723235,0.5554825540317072
ETTh1,1,STCG-v1 Weighted Ridge,0.3,0.6,4.0,1.0,0.2622669405247833,0.4085488814593774,0.38012725202723235,0.5554825540317072
ETTh1,1,Dense Ridge,1.0,,,,0.26226889010382226,0.4085396524529783,0.3801217388346658,0.5554508338509985
ETTh1,1,DynVAR-Lasso Weighted Ridge,1.0,0.01,0.5,1.0,0.2622642307987993,0.4085375374223511,0.38011926577590144,0.5554443338214445
ETTh1,1,STCG-v1 Weighted Ridge,1.0,0.01,0.5,1.0,0.2622642307987993,0.4085375374223511,0.38011926577590144,0.5554443338214445
ETTh1,1,DynVAR-Lasso Weighted Ridge,1.0,0.01,1.0,1.0,0.2622579451715492,0.4085354837778156,0.38011646160489754,0.555436128314811
ETTh1,1,STCG-v1 Weighted Ridge,1.0,0.01,1.0,1.0,0.2622579451715492,0.4085354837778156,0.38011646160489754,0.555436128314811
ETTh1,1,DynVAR-Lasso Weighted Ridge,1.0,0.01,2.0,1.0,0.2622406502417215,0.4085356841040953,0.3801124376185118,0.5554141758807417
ETTh1,1,STCG-v1 Weighted Ridge,1.0,0.01,2.0,1.0,0.2622406502417215,0.4085356841040953,0.3801124376185118,0.5554141758807417
ETTh1,1,DynVAR-Lasso Weighted Ridge,1.0,0.01,4.0,1.0,0.26215638725569196,0.40853913864599106,0.38009546939740346,0.5553828484707489
ETTh1,1,STCG-v1 Weighted Ridge,1.0,0.01,4.0,1.0,0.26215638725569196,0.40853913864599106,0.38009546939740346,0.5553828484707489
ETTh1,1,DynVAR-Lasso Weighted Ridge,1.0,0.03,0.5,1.0,0.26226436413937776,0.4085375815226313,0.380119324756562,0.555444505941506
ETTh1,1,STCG-v1 Weighted Ridge,1.0,0.03,0.5,1.0,0.26226436413937776,0.4085375815226313,0.380119324756562,0.555444505941506
ETTh1,1,DynVAR-Lasso Weighted Ridge,1.0,0.03,1.0,1.0,0.26225831867947225,0.408535416708079,0.3801164962726335,0.5554366442493971
ETTh1,1,STCG-v1 Weighted Ridge,1.0,0.03,1.0,1.0,0.26225831867947225,0.408535416708079,0.3801164962726335,0.5554366442493971
ETTh1,1,DynVAR-Lasso Weighted Ridge,1.0,0.03,2.0,1.0,0.2622405425226108,0.40853083649361854,0.38010916442772286,0.5554163194135411
ETTh1,1,STCG-v1 Weighted Ridge,1.0,0.03,2.0,1.0,0.2622405425226108,0.40853083649361854,0.38010916442772286,0.5554163194135411
ETTh1,1,DynVAR-Lasso Weighted Ridge,1.0,0.03,4.0,1.0,0.26217611411167324,0.4085142124093968,0.3800835368153412,0.5553782335592469
ETTh1,1,STCG-v1 Weighted Ridge,1.0,0.03,4.0,1.0,0.26217611411167324,0.4085142124093968,0.3800835368153412,0.5553782335592469
ETTh1,1,DynVAR-Lasso Weighted Ridge,1.0,0.1,0.5,1.0,0.2622648159335023,0.40853774285069266,0.38011953298018547,0.5554450904428077
ETTh1,1,STCG-v1 Weighted Ridge,1.0,0.1,0.5,1.0,0.2622648159335023,0.40853774285069266,0.38011953298018547,0.5554450904428077
ETTh1,1,DynVAR-Lasso Weighted Ridge,1.0,0.1,1.0,1.0,0.2622596614254581,0.4085355651007874,0.38011689175637026,0.5554383208617549
ETTh1,1,STCG-v1 Weighted Ridge,1.0,0.1,1.0,1.0,0.2622596614254581,0.4085355651007874,0.38011689175637026,0.5554383208617549
ETTh1,1,DynVAR-Lasso Weighted Ridge,1.0,0.1,2.0,1.0,0.2622462605882793,0.4085297658815791,0.38010984927677116,0.5554225290282357
ETTh1,1,STCG-v1 Weighted Ridge,1.0,0.1,2.0,1.0,0.2622462605882793,0.4085297658815791,0.38010984927677116,0.5554225290282357
ETTh1,1,DynVAR-Lasso Weighted Ridge,1.0,0.1,4.0,1.0,0.26221830104146127,0.40851754963066883,0.38009526292044427,0.5553927154317907
ETTh1,1,STCG-v1 Weighted Ridge,1.0,0.1,4.0,1.0,0.26221830104146127,0.40851754963066883,0.38009526292044427,0.5553927154317907
ETTh1,1,DynVAR-Lasso Weighted Ridge,1.0,0.3,0.5,1.0,0.2622659718076788,0.40853821954807645,0.3801201124501943,0.5554466234145042
ETTh1,1,STCG-v1 Weighted Ridge,1.0,0.3,0.5,1.0,0.2622659718076788,0.40853821954807645,0.3801201124501943,0.5554466234145042
ETTh1,1,DynVAR-Lasso Weighted Ridge,1.0,0.3,1.0,1.0,0.26226284482166284,0.40853668367509,0.38011836859626674,0.5554422589966397
ETTh1,1,STCG-v1 Weighted Ridge,1.0,0.3,1.0,1.0,0.26226284482166284,0.40853668367509,0.38011836859626674,0.5554422589966397
ETTh1,1,DynVAR-Lasso Weighted Ridge,1.0,0.3,2.0,1.0,0.2622570084320215,0.40853361701299945,0.3801149572570193,0.5554339103031454
ETTh1,1,STCG-v1 Weighted Ridge,1.0,0.3,2.0,1.0,0.2622570084320215,0.40853361701299945,0.3801149572570193,0.5554339103031454
ETTh1,1,DynVAR-Lasso Weighted Ridge,1.0,0.3,4.0,1.0,0.26224983969635113,0.40852936378007987,0.38011040679910246,0.5554212700587009
ETTh1,1,STCG-v1 Weighted Ridge,1.0,0.3,4.0,1.0,0.26224983969635113,0.40852936378007987,0.38011040679910246,0.5554212700587009
ETTh1,1,DynVAR-Lasso Weighted Ridge,1.0,0.6,0.5,1.0,0.26226740087045236,0.408538889370494,0.3801208861784184,0.5554486131957757
ETTh1,1,STCG-v1 Weighted Ridge,1.0,0.6,0.5,1.0,0.26226740087045236,0.408538889370494,0.3801208861784184,0.5554486131957757
ETTh1,1,DynVAR-Lasso Weighted Ridge,1.0,0.6,1.0,1.0,0.26226612103943064,0.40853819906411865,0.3801201294154904,0.5554466359263338
ETTh1,1,STCG-v1 Weighted Ridge,1.0,0.6,1.0,1.0,0.26226612103943064,0.40853819906411865,0.3801201294154904,0.5554466359263338
ETTh1,1,DynVAR-Lasso Weighted Ridge,1.0,0.6,2.0,1.0,0.26226428131362234,0.4085371244551371,0.38011898288777335,0.5554434672943289
ETTh1,1,STCG-v1 Weighted Ridge,1.0,0.6,2.0,1.0,0.26226428131362234,0.4085371244551371,0.38011898288777335,0.5554434672943289
ETTh1,1,DynVAR-Lasso Weighted Ridge,1.0,0.6,4.0,1.0,0.26226261612833474,0.40853596242773554,0.38011780633321285,0.5554395419917962
ETTh1,1,STCG-v1 Weighted Ridge,1.0,0.6,4.0,1.0,0.26226261612833474,0.40853596242773554,0.38011780633321285,0.5554395419917962
ETTh1,1,Dense Ridge,3.0,,,,0.2622728049116199,0.40851584062378193,0.38010807438571886,0.555359124692707
ETTh1,1,DynVAR-Lasso Weighted Ridge,3.0,0.01,0.5,1.0,0.2622609733148527,0.4085118615061604,0.3801027233317958,0.5553456426524342
ETTh1,1,STCG-v1 Weighted Ridge,3.0,0.01,0.5,1.0,0.2622609733148527,0.4085118615061604,0.3801027233317958,0.5553456426524342
ETTh1,1,DynVAR-Lasso Weighted Ridge,3.0,0.01,1.0,1.0,0.262246248721431,0.4085101463268966,0.38009821163331686,0.5553309950567015
ETTh1,1,STCG-v1 Weighted Ridge,3.0,0.01,1.0,1.0,0.262246248721431,0.4085101463268966,0.38009821163331686,0.5553309950567015
ETTh1,1,DynVAR-Lasso Weighted Ridge,3.0,0.01,2.0,1.0,0.26220777442757054,0.4085280549363013,0.38010202707997404,0.5553069118910128
ETTh1,1,STCG-v1 Weighted Ridge,3.0,0.01,2.0,1.0,0.26220777442757054,0.4085280549363013,0.38010202707997404,0.5553069118910128
ETTh1,1,DynVAR-Lasso Weighted Ridge,3.0,0.01,4.0,1.0,0.26205126258619427,0.408577852837738,0.380102966632322,0.5553993541265378
ETTh1,1,STCG-v1 Weighted Ridge,3.0,0.01,4.0,1.0,0.26205126258619427,0.408577852837738,0.380102966632322,0.5553993541265378
ETTh1,1,DynVAR-Lasso Weighted Ridge,3.0,0.03,0.5,1.0,0.2622612920571297,0.4085119116542301,0.38010282861120387,0.5553459747003867
ETTh1,1,STCG-v1 Weighted Ridge,3.0,0.03,0.5,1.0,0.2622612920571297,0.4085119116542301,0.38010282861120387,0.5553459747003867
ETTh1,1,DynVAR-Lasso Weighted Ridge,3.0,0.03,1.0,1.0,0.26224692505184494,0.40850955635883757,0.38009797387944255,0.5553317970511964
ETTh1,1,STCG-v1 Weighted Ridge,3.0,0.03,1.0,1.0,0.26224692505184494,0.40850955635883757,0.38009797387944255,0.5553317970511964
ETTh1,1,DynVAR-Lasso Weighted Ridge,3.0,0.03,2.0,1.0,0.26220697557387185,0.4085132606538221,0.3800916004869122,0.5553075362380283
ETTh1,1,STCG-v1 Weighted Ridge,3.0,0.03,2.0,1.0,0.26220697557387185,0.4085132606538221,0.3800916004869122,0.5553075362380283
ETTh1,1,DynVAR-Lasso Weighted Ridge,3.0,0.03,4.0,1.0,0.26208207205191947,0.4085182343144807,0.3800678109427783,0.5553374448889259
ETTh1,1,STCG-v1 Weighted Ridge,3.0,0.03,4.0,1.0,0.26208207205191947,0.4085182343144807,0.3800678109427783,0.5553374448889259
ETTh1,1,DynVAR-Lasso Weighted Ridge,3.0,0.1,0.5,1.0,0.2622623794562844,0.40851212673845244,0.38010321866286245,0.555347113298218
ETTh1,1,STCG-v1 Weighted Ridge,3.0,0.1,0.5,1.0,0.2622623794562844,0.40851212673845244,0.38010321866286245,0.555347113298218
ETTh1,1,DynVAR-Lasso Weighted Ridge,3.0,0.1,1.0,1.0,0.26224974437850834,0.4085088156199059,0.38009812131088083,0.5553345112132556
ETTh1,1,STCG-v1 Weighted Ridge,3.0,0.1,1.0,1.0,0.26224974437850834,0.4085088156199059,0.38009812131088083,0.5553345112132556
ETTh1,1,DynVAR-Lasso Weighted Ridge,3.0,0.1,2.0,1.0,0.26221818036808936,0.4085018118888612,0.38008621122341285,0.5553116717731681
ETTh1,1,STCG-v1 Weighted Ridge,3.0,0.1,2.0,1.0,0.26221818036808936,0.4085018118888612,0.38008621122341285,0.5553116717731681
ETTh1,1,DynVAR-Lasso Weighted Ridge,3.0,0.1,4.0,1.0,0.2621538982209361,0.40848710120130266,0.3800623799780029,0.5552876090079644
ETTh1,1,STCG-v1 Weighted Ridge,3.0,0.1,4.0,1.0,0.2621538982209361,0.40848710120130266,0.3800623799780029,0.5552876090079644
ETTh1,1,DynVAR-Lasso Weighted Ridge,3.0,0.3,0.5,1.0,0.2622652344993046,0.4085129183880534,0.3801043995951828,0.5553501776048387
ETTh1,1,STCG-v1 Weighted Ridge,3.0,0.3,0.5,1.0,0.2622652344993046,0.4085129183880534,0.3801043995951828,0.5553501776048387
ETTh1,1,DynVAR-Lasso Weighted Ridge,3.0,0.3,1.0,1.0,0.2622573579720572,0.408509961981293,0.3801006183049553,0.5553414884772885
ETTh1,1,STCG-v1 Weighted Ridge,3.0,0.3,1.0,1.0,0.2622573579720572,0.408509961981293,0.3801006183049553,0.5553414884772885
ETTh1,1,DynVAR-Lasso Weighted Ridge,3.0,0.3,2.0,1.0,0.26224273177356483,0.4085041406572394,0.3800933755214417,0.5553262006192091
ETTh1,1,STCG-v1 Weighted Ridge,3.0,0.3,2.0,1.0,0.26224273177356483,0.4085041406572394,0.3800933755214417,0.5553262006192091
ETTh1,1,DynVAR-Lasso Weighted Ridge,3.0,0.3,4.0,1.0,0.2622246250389984,0.40849605368074315,0.38008389986640345,0.5553044682979964
ETTh1,1,STCG-v1 Weighted Ridge,3.0,0.3,4.0,1.0,0.2622246250389984,0.40849605368074315,0.38008389986640345,0.5553044682979964
ETTh1,1,DynVAR-Lasso Weighted Ridge,3.0,0.6,0.5,1.0,0.26226889756278005,0.4085142186016375,0.38010610063747513,0.5553543138827454
ETTh1,1,STCG-v1 Weighted Ridge,3.0,0.6,0.5,1.0,0.26226889756278005,0.4085142186016375,0.38010610063747513,0.5553543138827454
ETTh1,1,DynVAR-Lasso Weighted Ridge,3.0,0.6,1.0,1.0,0.2622655662674049,0.40851273989252695,0.38010435127398906,0.5553501161741687
ETTh1,1,STCG-v1 Weighted Ridge,3.0,0.6,1.0,1.0,0.2622655662674049,0.40851273989252695,0.38010435127398906,0.5553501161741687
ETTh1,1,DynVAR-Lasso Weighted Ridge,3.0,0.6,2.0,1.0,0.2622607622663333,0.40851040129546984,0.38010169522816667,0.5553434771469239
ETTh1,1,STCG-v1 Weighted Ridge,3.0,0.6,2.0,1.0,0.2622607622663333,0.40851040129546984,0.38010169522816667,0.5553434771469239
ETTh1,1,DynVAR-Lasso Weighted Ridge,3.0,0.6,4.0,1.0,0.2622564094317198,0.408507858558553,0.3800990003443587,0.5553352570242284
ETTh1,1,STCG-v1 Weighted Ridge,3.0,0.6,4.0,1.0,0.2622564094317198,0.408507858558553,0.3800990003443587,0.5553352570242284
ETTh1,1,Dense Ridge,10.0,,,,0.26231166314082155,0.40847182566425083,0.3800992908183479,0.5550990872693508
ETTh1,1,DynVAR-Lasso Weighted Ridge,10.0,0.01,0.5,1.0,0.2622807365131921,0.4084700841349852,0.3800916696303322,0.5550827585541832
ETTh1,1,STCG-v1 Weighted Ridge,10.0,0.01,0.5,1.0,0.2622807365131921,0.4084700841349852,0.3800916696303322,0.5550827585541832
ETTh1,1,DynVAR-Lasso Weighted Ridge,10.0,0.01,1.0,1.0,0.26224559861029156,0.40848128225356456,0.3800921487684254,0.5550740067859027
ETTh1,1,STCG-v1 Weighted Ridge,10.0,0.01,1.0,1.0,0.26224559861029156,0.40848128225356456,0.3800921487684254,0.5550740067859027
ETTh1,1,DynVAR-Lasso Weighted Ridge,10.0,0.01,2.0,1.0,0.26216594132134047,0.408546135924167,0.38011957511000355,0.5551042594182067
ETTh1,1,STCG-v1 Weighted Ridge,10.0,0.01,2.0,1.0,0.26216594132134047,0.408546135924167,0.38011957511000355,0.5551042594182067
ETTh1,1,DynVAR-Lasso Weighted Ridge,10.0,0.01,4.0,1.0,0.2618164314191936,0.40854005030906976,0.38004924289261915,0.5554015400751066
ETTh1,1,STCG-v1 Weighted Ridge,10.0,0.01,4.0,1.0,0.2618164314191936,0.40854005030906976,0.38004924289261915,0.5554015400751066
ETTh1,1,DynVAR-Lasso Weighted Ridge,10.0,0.03,0.5,1.0,0.26228148354608066,0.40846987877973345,0.3800916869995104,0.5550830486163715
ETTh1,1,STCG-v1 Weighted Ridge,10.0,0.03,0.5,1.0,0.26228148354608066,0.40846987877973345,0.3800916869995104,0.5550830486163715
ETTh1,1,DynVAR-Lasso Weighted Ridge,10.0,0.03,1.0,1.0,0.2622469276903761,0.40847836223708434,0.38009041151846557,0.5550739677076042
ETTh1,1,STCG-v1 Weighted Ridge,10.0,0.03,1.0,1.0,0.2622469276903761,0.40847836223708434,0.38009041151846557,0.5550739677076042
ETTh1,1,DynVAR-Lasso Weighted Ridge,10.0,0.03,2.0,1.0,0.26216518742485595,0.40852132010976877,0.38010250097943316,0.5550955333556158
ETTh1,1,STCG-v1 Weighted Ridge,10.0,0.03,2.0,1.0,0.26216518742485595,0.40852132010976877,0.38010250097943316,0.5550955333556158
ETTh1,1,DynVAR-Lasso Weighted Ridge,10.0,0.03,4.0,1.0,0.2619114384694519,0.4085393722509388,0.38006361922537524,0.5552871128766332
ETTh1,1,STCG-v1 Weighted Ridge,10.0,0.03,4.0,1.0,0.2619114384694519,0.4085393722509388,0.38006361922537524,0.5552871128766332
ETTh1,1,DynVAR-Lasso Weighted Ridge,10.0,0.1,0.5,1.0,0.2622840721552962,0.4084693568761695,0.38009188004379707,0.5550840936693411
ETTh1,1,STCG-v1 Weighted Ridge,10.0,0.1,0.5,1.0,0.2622840721552962,0.4084693568761695,0.38009188004379707,0.5550840936693411
ETTh1,1,DynVAR-Lasso Weighted Ridge,10.0,0.1,1.0,1.0,0.2622529303672761,0.408472005623748,0.38008725202458715,0.5550743252987832
ETTh1,1,STCG-v1 Weighted Ridge,10.0,0.1,1.0,1.0,0.2622529303672761,0.408472005623748,0.38008725202458715,0.5550743252987832
ETTh1,1,DynVAR-Lasso Weighted Ridge,10.0,0.1,2.0,1.0,0.26218028689230505,0.4084811224378871,0.38007840031519624,0.555076772111309
ETTh1,1,STCG-v1 Weighted Ridge,10.0,0.1,2.0,1.0,0.26218028689230505,0.4084811224378871,0.38007840031519624,0.555076772111309
